"site","location","plot","time","year","spec","cover.c","cover.p","cover.tot","w"
"BL","H_10x10",88,8,2002,"Poa trivialis",3,2.5,121,0.021
"BL","H_10x10",88,8,2002,"Solidago canadensis",7,87.5,121,0.723
"BL","H_10x10",88,9,2003,"Calamagrostis epigejos",2,0.1,103.3,0.001
"BL","H_10x10",88,9,2003,"Epilobium ciliatum",2,0.1,103.3,0.001
"BL","H_10x10",88,9,2003,"Fraxinus excelsior",4,15.5,103.3,0.15
"BL","H_10x10",88,9,2003,"Poa trivialis",2,0.1,103.3,0.001
"BL","H_10x10",88,9,2003,"Solidago canadensis",7,87.5,103.3,0.847
"BL","H_10x10",88,10,2004,"Calamagrostis epigejos",2,0.1,105.6,0.001
"BL","H_10x10",88,10,2004,"Fraxinus excelsior",4,15.5,105.6,0.147
"BL","H_10x10",88,10,2004,"Poa trivialis",3,2.5,105.6,0.024
"BL","H_10x10",88,10,2004,"Solidago canadensis",7,87.5,105.6,0.829
"BL","H_10x10",88,11,2005,"Calamagrostis epigejos",3,2.5,105.5,0.024
"BL","H_10x10",88,11,2005,"Fraxinus excelsior",4,15.5,105.5,0.147
"BL","H_10x10",88,11,2005,"Solidago canadensis",7,87.5,105.5,0.829
"BL","H_10x10",88,12,2006,"Calamagrostis epigejos",3,2.5,105.7,0.024
"BL","H_10x10",88,12,2006,"Epilobium tetragonum",2,0.1,105.7,0.001
"BL","H_10x10",88,12,2006,"Fraxinus excelsior",4,15.5,105.7,0.147
"BL","H_10x10",88,12,2006,"Poa trivialis",2,0.1,105.7,0.001
"BL","H_10x10",88,12,2006,"Solidago canadensis",7,87.5,105.7,0.828
"BL","H_10x10",88,13,2007,"Calamagrostis epigejos",3,2.5,127.6,0.02
"BL","H_10x10",88,13,2007,"Epilobium tetragonum",2,0.1,127.6,0.001
"BL","H_10x10",88,13,2007,"Fraxinus excelsior",5,37.5,127.6,0.294
"BL","H_10x10",88,13,2007,"Solidago canadensis",7,87.5,127.6,0.686
"BL","H_10x10",88,14,2008,"Calamagrostis epigejos",4,15.5,120.6,0.129
"BL","H_10x10",88,14,2008,"Epilobium ciliatum",3,2.5,120.6,0.021
"BL","H_10x10",88,14,2008,"Epilobium parviflorum",3,2.5,120.6,0.021
"BL","H_10x10",88,14,2008,"Epilobium tetragonum",2,0.1,120.6,0.001
"BL","H_10x10",88,14,2008,"Fraxinus excelsior",5,37.5,120.6,0.311
"BL","H_10x10",88,14,2008,"Solidago canadensis",6,62.5,120.6,0.518
"BL","H_10x10",88,15,2009,"Arrhenatherum elatius",2,0.1,127.8,0.001
"BL","H_10x10",88,15,2009,"Calamagrostis epigejos",2,0.1,127.8,0.001
"BL","H_10x10",88,15,2009,"Epilobium parviflorum",3,2.5,127.8,0.02
"BL","H_10x10",88,15,2009,"Fraxinus excelsior",6,62.5,127.8,0.489
"BL","H_10x10",88,15,2009,"Poa pratensis",2,0.1,127.8,0.001
"BL","H_10x10",88,15,2009,"Solidago canadensis",6,62.5,127.8,0.489
"BL","H_10x10",88,16,2010,"Calamagrostis epigejos",4,15.5,133.7,0.116
"BL","H_10x10",88,16,2010,"Epilobium parviflorum",3,2.5,133.7,0.019
"BL","H_10x10",88,16,2010,"Epilobium tetragonum",2,0.1,133.7,0.001
"BL","H_10x10",88,16,2010,"Fraxinus excelsior",6,62.5,133.7,0.467
"BL","H_10x10",88,16,2010,"Geum urbanum",2,0.1,133.7,0.001
"BL","H_10x10",88,16,2010,"Poa trivialis",5,37.5,133.7,0.28
"BL","H_10x10",88,16,2010,"Solidago canadensis",4,15.5,133.7,0.116
"BL","H_10x10",88,17,2011,"Acer pseudoplatanus",2,0.1,146.8,0.001
"BL","H_10x10",88,17,2011,"Arrhenatherum elatius",4,15.5,146.8,0.106
"BL","H_10x10",88,17,2011,"Calamagrostis epigejos",5,37.5,146.8,0.255
"BL","H_10x10",88,17,2011,"Epilobium parviflorum",2,0.1,146.8,0.001
"BL","H_10x10",88,17,2011,"Fraxinus excelsior",6,62.5,146.8,0.426
"BL","H_10x10",88,17,2011,"Geum urbanum",2,0.1,146.8,0.001
"BL","H_10x10",88,17,2011,"Poa trivialis",4,15.5,146.8,0.106
"BL","H_10x10",88,17,2011,"Solidago canadensis",4,15.5,146.8,0.106
"BL","H_10x10",88,18,2012,"Arrhenatherum elatius",6,62.5,203.2,0.308
"BL","H_10x10",88,18,2012,"Calamagrostis epigejos",5,37.5,203.2,0.185
"BL","H_10x10",88,18,2012,"Fraxinus excelsior",7,87.5,203.2,0.431
"BL","H_10x10",88,18,2012,"Geum urbanum",2,0.1,203.2,0
"BL","H_10x10",88,18,2012,"Rosa canina",2,0.1,203.2,0
"BL","H_10x10",88,18,2012,"Solidago canadensis",4,15.5,203.2,0.076
"BL","H_10x10",88,19,2013,"Arrhenatherum elatius",5,37.5,150,0.25
"BL","H_10x10",88,19,2013,"Calamagrostis epigejos",5,37.5,150,0.25
"BL","H_10x10",88,19,2013,"Fraxinus excelsior",5,37.5,150,0.25
"BL","H_10x10",88,19,2013,"Solidago canadensis",5,37.5,150,0.25
"BL","H_10x10",88,20,2014,"Arrhenatherum elatius",4,15.5,158.6,0.098
"BL","H_10x10",88,20,2014,"Calamagrostis epigejos",7,87.5,158.6,0.552
"BL","H_10x10",88,20,2014,"Fraxinus excelsior",5,37.5,158.6,0.236
"BL","H_10x10",88,20,2014,"Poa trivialis",2,0.1,158.6,0.001
"BL","H_10x10",88,20,2014,"Rubus armeniacus",4,15.5,158.6,0.098
"BL","H_10x10",88,20,2014,"Solidago canadensis",3,2.5,158.6,0.016
"BL","H_10x10",88,21,2015,"Acer negundo",3,2.5,51.5,0.049
"BL","H_10x10",88,21,2015,"Arrhenatherum elatius",4,15.5,51.5,0.301
"BL","H_10x10",88,21,2015,"Fraxinus excelsior",4,15.5,51.5,0.301
"BL","H_10x10",88,21,2015,"Rubus armeniacus",3,2.5,51.5,0.049
"BL","H_10x10",88,21,2015,"Solidago canadensis",4,15.5,51.5,0.301
"BL","H_10x10",88,22,2016,"Acer negundo",3,2.5,148,0.017
"BL","H_10x10",88,22,2016,"Arrhenatherum elatius",3,2.5,148,0.017
"BL","H_10x10",88,22,2016,"Calamagrostis epigejos",7,87.5,148,0.591
"BL","H_10x10",88,22,2016,"Fraxinus excelsior",4,15.5,148,0.105
"BL","H_10x10",88,22,2016,"Rubus armeniacus",5,37.5,148,0.253
"BL","H_10x10",88,22,2016,"Solidago canadensis",3,2.5,148,0.017
"BL","H_10x10",88,23,2017,"Acer negundo",4,15.5,188.6,0.082
"BL","H_10x10",88,23,2017,"Agrostis stolonifera",2,0.1,188.6,0.001
"BL","H_10x10",88,23,2017,"Arrhenatherum elatius",4,15.5,188.6,0.082
"BL","H_10x10",88,23,2017,"Calamagrostis epigejos",7,87.5,188.6,0.464
"BL","H_10x10",88,23,2017,"Fraxinus excelsior",3,2.5,188.6,0.013
"BL","H_10x10",88,23,2017,"Poa nemoralis",3,2.5,188.6,0.013
"BL","H_10x10",88,23,2017,"Rubus armeniacus",6,62.5,188.6,0.331
"BL","H_10x10",88,23,2017,"Solidago canadensis",3,2.5,188.6,0.013
"BL","H_10x10",88,24,2018,"Acer negundo",4,15.5,199,0.078
"BL","H_10x10",88,24,2018,"Arrhenatherum elatius",4,15.5,199,0.078
"BL","H_10x10",88,24,2018,"Calamagrostis epigejos",7,87.5,199,0.44
"BL","H_10x10",88,24,2018,"Fraxinus excelsior",3,2.5,199,0.013
"BL","H_10x10",88,24,2018,"Poa nemoralis",4,15.5,199,0.078
"BL","H_10x10",88,24,2018,"Solidago canadensis",6,62.5,199,0.314
"BL","H_10x10",89,1,1995,"Amaranthus blitoides",2,0.1,130.7,0.001
"BL","H_10x10",89,1,1995,"Amaranthus retroflexus",2,0.1,130.7,0.001
"BL","H_10x10",89,1,1995,"Capsella bursa-pastoris",2,0.1,130.7,0.001
"BL","H_10x10",89,1,1995,"Chenopodium album",5,37.5,130.7,0.287
"BL","H_10x10",89,1,1995,"Fallopia convolvulus",3,2.5,130.7,0.019
"BL","H_10x10",89,1,1995,"Galinsoga parviflora",2,0.1,130.7,0.001
"BL","H_10x10",89,1,1995,"Lamium amplexicaule",2,0.1,130.7,0.001
"BL","H_10x10",89,1,1995,"Solanum nigrum",2,0.1,130.7,0.001
"BL","H_10x10",89,1,1995,"Sonchus oleraceus",3,2.5,130.7,0.019
"BL","H_10x10",89,1,1995,"Stellaria media",7,87.5,130.7,0.669
"BL","H_10x10",89,1,1995,"Thlaspi arvense",2,0.1,130.7,0.001
"BL","H_10x10",89,2,1996,"Acer pseudoplatanus",2,0.1,139.1,0.001
"BL","H_10x10",89,2,1996,"Artemisia vulgaris",2,0.1,139.1,0.001
"BL","H_10x10",89,2,1996,"Atriplex oblongifolia",3,2.5,139.1,0.018
"BL","H_10x10",89,2,1996,"Capsella bursa-pastoris",4,15.5,139.1,0.111
"BL","H_10x10",89,2,1996,"Cirsium arvense",3,2.5,139.1,0.018
"BL","H_10x10",89,2,1996,"Conyza canadensis",5,37.5,139.1,0.27
"BL","H_10x10",89,2,1996,"Crepis biennis",3,2.5,139.1,0.018
"BL","H_10x10",89,2,1996,"Epilobium tetragonum",2,0.1,139.1,0.001
"BL","H_10x10",89,2,1996,"Fraxinus excelsior",2,0.1,139.1,0.001
"BL","H_10x10",89,2,1996,"Lactuca serriola",4,15.5,139.1,0.111
"BL","H_10x10",89,2,1996,"Tripleurospermum perforatum",6,62.5,139.1,0.449
"BL","H_10x10",89,2,1996,"Veronica persica",2,0.1,139.1,0.001
"BL","H_10x10",89,2,1996,"Viola arvensis",2,0.1,139.1,0.001
"BL","H_10x10",89,3,1997,"Acer pseudoplatanus",2,0.1,60.8,0.002
"BL","H_10x10",89,3,1997,"Cirsium arvense",3,2.5,60.8,0.041
"BL","H_10x10",89,3,1997,"Crepis biennis",5,37.5,60.8,0.617
"BL","H_10x10",89,3,1997,"Epilobium tetragonum",4,15.5,60.8,0.255
"BL","H_10x10",89,3,1997,"Fraxinus excelsior",2,0.1,60.8,0.002
"BL","H_10x10",89,3,1997,"Galium aparine",3,2.5,60.8,0.041
"BL","H_10x10",89,3,1997,"Lactuca serriola",3,2.5,60.8,0.041
"BL","H_10x10",89,3,1997,"Picris hieracioides",2,0.1,60.8,0.002
"BL","H_10x10",89,4,1998,"Cirsium arvense",4,15.5,103.1,0.15
"BL","H_10x10",89,4,1998,"Epilobium ciliatum",2,0.1,103.1,0.001
"BL","H_10x10",89,4,1998,"Epilobium tetragonum",7,87.5,103.1,0.849
"BL","H_10x10",89,5,1999,"Acer negundo",2,0.1,106,0.001
"BL","H_10x10",89,5,1999,"Cirsium arvense",4,15.5,106,0.146
"BL","H_10x10",89,5,1999,"Crepis biennis",2,0.1,106,0.001
"BL","H_10x10",89,5,1999,"Epilobium parviflorum",3,2.5,106,0.024
"BL","H_10x10",89,5,1999,"Epilobium tetragonum",7,87.5,106,0.825
"BL","H_10x10",89,5,1999,"Fraxinus excelsior",2,0.1,106,0.001
"BL","H_10x10",89,5,1999,"Picris hieracioides",2,0.1,106,0.001
"BL","H_10x10",89,5,1999,"Solidago canadensis",2,0.1,106,0.001
"BL","H_10x10",89,6,2000,"Acer negundo",3,2.5,98.2,0.025
"BL","H_10x10",89,6,2000,"Bromus sterilis",2,0.1,98.2,0.001
"BL","H_10x10",89,6,2000,"Cirsium arvense",5,37.5,98.2,0.382
"BL","H_10x10",89,6,2000,"Epilobium parviflorum",3,2.5,98.2,0.025
"BL","H_10x10",89,6,2000,"Epilobium tetragonum",5,37.5,98.2,0.382
"BL","H_10x10",89,6,2000,"Fraxinus excelsior",2,0.1,98.2,0.001
"BL","H_10x10",89,6,2000,"Galium aparine",4,15.5,98.2,0.158
"BL","H_10x10",89,6,2000,"Solidago canadensis",3,2.5,98.2,0.025
"BL","H_10x10",89,7,2001,"Acer negundo",4,15.5,91.5,0.169
"BL","H_10x10",89,7,2001,"Cirsium arvense",4,15.5,91.5,0.169
"BL","H_10x10",89,7,2001,"Cirsium vulgare",3,2.5,91.5,0.027
"BL","H_10x10",89,7,2001,"Epilobium parviflorum",3,2.5,91.5,0.027
"BL","H_10x10",89,7,2001,"Epilobium tetragonum",4,15.5,91.5,0.169
"BL","H_10x10",89,7,2001,"Fraxinus excelsior",3,2.5,91.5,0.027
"BL","H_10x10",89,7,2001,"Solidago canadensis",5,37.5,91.5,0.41
"BL","H_10x10",89,8,2002,"Acer negundo",4,15.5,123.5,0.126
"BL","H_10x10",89,8,2002,"Epilobium parviflorum",4,15.5,123.5,0.126
"BL","H_10x10",89,8,2002,"Fraxinus excelsior",3,2.5,123.5,0.02
"BL","H_10x10",89,8,2002,"Poa trivialis",3,2.5,123.5,0.02
"BL","H_10x10",89,8,2002,"Solidago canadensis",7,87.5,123.5,0.709
"BL","H_10x10",89,9,2003,"Acer negundo",4,15.5,103.1,0.15
"BL","H_10x10",89,9,2003,"Fraxinus excelsior",2,0.1,103.1,0.001
"BL","H_10x10",89,9,2003,"Solidago canadensis",7,87.5,103.1,0.849
"BL","H_10x10",89,10,2004,"Acer negundo",4,15.5,108.1,0.143
"BL","H_10x10",89,10,2004,"Calamagrostis epigejos",2,0.1,108.1,0.001
"BL","H_10x10",89,10,2004,"Fraxinus excelsior",3,2.5,108.1,0.023
"BL","H_10x10",89,10,2004,"Poa trivialis",3,2.5,108.1,0.023
"BL","H_10x10",89,10,2004,"Solidago canadensis",7,87.5,108.1,0.809
"BL","H_10x10",89,11,2005,"Acer negundo",5,37.5,130,0.288
"BL","H_10x10",89,11,2005,"Calamagrostis epigejos",3,2.5,130,0.019
"BL","H_10x10",89,11,2005,"Fraxinus excelsior",3,2.5,130,0.019
"BL","H_10x10",89,11,2005,"Solidago canadensis",7,87.5,130,0.673
"BL","H_10x10",89,12,2006,"Acer negundo",5,37.5,130.1,0.288
"BL","H_10x10",89,12,2006,"Calamagrostis epigejos",3,2.5,130.1,0.019
"BL","H_10x10",89,12,2006,"Fraxinus excelsior",3,2.5,130.1,0.019
"BL","H_10x10",89,12,2006,"Poa trivialis",2,0.1,130.1,0.001
"BL","H_10x10",89,12,2006,"Solidago canadensis",7,87.5,130.1,0.673
"BL","H_10x10",89,13,2007,"Acer negundo",5,37.5,143.2,0.262
"BL","H_10x10",89,13,2007,"Calamagrostis epigejos",4,15.5,143.2,0.108
"BL","H_10x10",89,13,2007,"Epilobium ciliatum",2,0.1,143.2,0.001
"BL","H_10x10",89,13,2007,"Epilobium tetragonum",2,0.1,143.2,0.001
"BL","H_10x10",89,13,2007,"Fraxinus excelsior",3,2.5,143.2,0.017
"BL","H_10x10",89,13,2007,"Solidago canadensis",7,87.5,143.2,0.611
"BL","H_10x10",89,14,2008,"Acer negundo",7,87.5,161,0.543
"BL","H_10x10",89,14,2008,"Calamagrostis epigejos",4,15.5,161,0.096
"BL","H_10x10",89,14,2008,"Epilobium ciliatum",3,2.5,161,0.016
"BL","H_10x10",89,14,2008,"Epilobium tetragonum",3,2.5,161,0.016
"BL","H_10x10",89,14,2008,"Fraxinus excelsior",4,15.5,161,0.096
"BL","H_10x10",89,14,2008,"Solidago canadensis",5,37.5,161,0.233
"BL","H_10x10",89,15,2009,"Acer negundo",7,87.5,178.1,0.491
"BL","H_10x10",89,15,2009,"Calamagrostis epigejos",5,37.5,178.1,0.211
"BL","H_10x10",89,15,2009,"Fraxinus excelsior",4,15.5,178.1,0.087
"BL","H_10x10",89,15,2009,"Poa pratensis",2,0.1,178.1,0.001
"BL","H_10x10",89,15,2009,"Solidago canadensis",5,37.5,178.1,0.211
"BL","H_10x10",89,16,2010,"Acer negundo",6,62.5,171.7,0.364
"BL","H_10x10",89,16,2010,"Calamagrostis epigejos",6,62.5,171.7,0.364
"BL","H_10x10",89,16,2010,"Epilobium parviflorum",2,0.1,171.7,0.001
"BL","H_10x10",89,16,2010,"Epilobium tetragonum",2,0.1,171.7,0.001
"BL","H_10x10",89,16,2010,"Fraxinus excelsior",4,15.5,171.7,0.09
"BL","H_10x10",89,16,2010,"Poa trivialis",4,15.5,171.7,0.09
"BL","H_10x10",89,16,2010,"Solidago canadensis",4,15.5,171.7,0.09
"BL","H_10x10",89,17,2011,"Acer negundo",7,87.5,215.6,0.406
"BL","H_10x10",89,17,2011,"Arrhenatherum elatius",2,0.1,215.6,0
"BL","H_10x10",89,17,2011,"Calamagrostis epigejos",5,37.5,215.6,0.174
"BL","H_10x10",89,17,2011,"Fraxinus excelsior",5,37.5,215.6,0.174
"BL","H_10x10",89,17,2011,"Poa trivialis",4,15.5,215.6,0.072
"BL","H_10x10",89,17,2011,"Solidago canadensis",5,37.5,215.6,0.174
"BL","H_10x10",89,18,2012,"Acer negundo",7,87.5,218.5,0.4
"BL","H_10x10",89,18,2012,"Arrhenatherum elatius",4,15.5,218.5,0.071
"BL","H_10x10",89,18,2012,"Calamagrostis epigejos",6,62.5,218.5,0.286
"BL","H_10x10",89,18,2012,"Fraxinus excelsior",4,15.5,218.5,0.071
"BL","H_10x10",89,18,2012,"Solidago canadensis",5,37.5,218.5,0.172
"BL","H_10x10",89,19,2013,"Acer negundo",7,87.5,215.6,0.406
"BL","H_10x10",89,19,2013,"Arrhenatherum elatius",4,15.5,215.6,0.072
"BL","H_10x10",89,19,2013,"Calamagrostis epigejos",5,37.5,215.6,0.174
"BL","H_10x10",89,19,2013,"Fraxinus excelsior",5,37.5,215.6,0.174
"BL","H_10x10",89,19,2013,"Rosa canina",2,0.1,215.6,0
"BL","H_10x10",89,19,2013,"Solidago canadensis",5,37.5,215.6,0.174
"BL","H_10x10",89,20,2014,"Acer negundo",6,62.5,160.5,0.389
"BL","H_10x10",89,20,2014,"Arrhenatherum elatius",3,2.5,160.5,0.016
"BL","H_10x10",89,20,2014,"Calamagrostis epigejos",5,37.5,160.5,0.234
"BL","H_10x10",89,20,2014,"Fraxinus excelsior",4,15.5,160.5,0.097
"BL","H_10x10",89,20,2014,"Poa nemoralis",3,2.5,160.5,0.016
"BL","H_10x10",89,20,2014,"Poa trivialis",3,2.5,160.5,0.016
"BL","H_10x10",89,20,2014,"Solidago canadensis",5,37.5,160.5,0.234
"BL","H_10x10",89,21,2015,"Acer negundo",6,62.5,192.6,0.325
"BL","H_10x10",89,21,2015,"Arrhenatherum elatius",3,2.5,192.6,0.013
"BL","H_10x10",89,21,2015,"Calamagrostis epigejos",7,87.5,192.6,0.454
"BL","H_10x10",89,21,2015,"Fraxinus excelsior",3,2.5,192.6,0.013
"BL","H_10x10",89,21,2015,"Rosa canina",2,0.1,192.6,0.001
"BL","H_10x10",89,21,2015,"Solidago canadensis",5,37.5,192.6,0.195
"BL","H_10x10",89,22,2016,"Acer negundo",7,87.5,233.1,0.375
"BL","H_10x10",89,22,2016,"Calamagrostis epigejos",7,87.5,233.1,0.375
"BL","H_10x10",89,22,2016,"Fraxinus excelsior",4,15.5,233.1,0.066
"BL","H_10x10",89,22,2016,"Geum urbanum",2,0.1,233.1,0
"BL","H_10x10",89,22,2016,"Rubus armeniacus",3,2.5,233.1,0.011
"BL","H_10x10",89,22,2016,"Solidago canadensis",5,37.5,233.1,0.161
"BL","H_10x10",89,22,2016,"Urtica dioica",3,2.5,233.1,0.011
"BL","H_10x10",89,23,2017,"Acer negundo",6,62.5,238.7,0.262
"BL","H_10x10",89,23,2017,"Acer platanoides",3,2.5,238.7,0.01
"BL","H_10x10",89,23,2017,"Agrostis stolonifera",2,0.1,238.7,0
"BL","H_10x10",89,23,2017,"Arrhenatherum elatius",5,37.5,238.7,0.157
"BL","H_10x10",89,23,2017,"Calamagrostis epigejos",5,37.5,238.7,0.157
"BL","H_10x10",89,23,2017,"Fraxinus excelsior",4,15.5,238.7,0.065
"BL","H_10x10",89,23,2017,"Geum urbanum",3,2.5,238.7,0.01
"BL","H_10x10",89,23,2017,"Poa nemoralis",3,2.5,238.7,0.01
"BL","H_10x10",89,23,2017,"Rosa rubiginosa",2,0.1,238.7,0
"BL","H_10x10",89,23,2017,"Rubus armeniacus",4,15.5,238.7,0.065
"BL","H_10x10",89,23,2017,"Solidago canadensis",6,62.5,238.7,0.262
"BL","H_10x10",89,24,2018,"Acer platanoides",2,0.1,186.2,0.001
"BL","H_10x10",89,24,2018,"Acer pseudoplatanus",3,2.5,186.2,0.013
"BL","H_10x10",89,24,2018,"Agrostis stolonifera",2,0.1,186.2,0.001
"BL","H_10x10",89,24,2018,"Arrhenatherum elatius",5,37.5,186.2,0.201
"BL","H_10x10",89,24,2018,"Calamagrostis epigejos",5,37.5,186.2,0.201
"BL","H_10x10",89,24,2018,"Poa nemoralis",4,15.5,186.2,0.083
"BL","H_10x10",89,24,2018,"Poa trivialis",3,2.5,186.2,0.013
"BL","H_10x10",89,24,2018,"Rosa rubiginosa",5,37.5,186.2,0.201
"BL","H_10x10",89,24,2018,"Rubus armeniacus",4,15.5,186.2,0.083
"BL","H_10x10",89,24,2018,"Solidago canadensis",5,37.5,186.2,0.201
"BL","H_10x10",90,1,1995,"Capsella bursa-pastoris",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Chenopodium album",5,37.5,108.2,0.347
"BL","H_10x10",90,1,1995,"Cirsium arvense",3,2.5,108.2,0.023
"BL","H_10x10",90,1,1995,"Echinochloa crus-galli",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Fallopia convolvulus",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Galinsoga parviflora",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Lactuca serriola",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Persicaria lapathifolia",3,2.5,108.2,0.023
"BL","H_10x10",90,1,1995,"Solanum nigrum",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Stellaria media",6,62.5,108.2,0.578
"BL","H_10x10",90,1,1995,"Urtica urens",2,0.1,108.2,0.001
"BL","H_10x10",90,1,1995,"Viola arvensis",3,2.5,108.2,0.023
"BL","H_10x10",90,2,1996,"Artemisia vulgaris",2,0.1,124.6,0.001
"BL","H_10x10",90,2,1996,"Atriplex oblongifolia",3,2.5,124.6,0.02
"BL","H_10x10",90,2,1996,"Atriplex sagittata",3,2.5,124.6,0.02
"BL","H_10x10",90,2,1996,"Capsella bursa-pastoris",2,0.1,124.6,0.001
"BL","H_10x10",90,2,1996,"Cirsium arvense",3,2.5,124.6,0.02
"BL","H_10x10",90,2,1996,"Conyza canadensis",6,62.5,124.6,0.502
"BL","H_10x10",90,2,1996,"Crepis biennis",2,0.1,124.6,0.001
"BL","H_10x10",90,2,1996,"Epilobium ciliatum",2,0.1,124.6,0.001
"BL","H_10x10",90,2,1996,"Epilobium tetragonum",3,2.5,124.6,0.02
"BL","H_10x10",90,2,1996,"Lactuca serriola",3,2.5,124.6,0.02
"BL","H_10x10",90,2,1996,"Picris hieracioides",4,15.5,124.6,0.124
"BL","H_10x10",90,2,1996,"Sambucus nigra",2,0.1,124.6,0.001
"BL","H_10x10",90,2,1996,"Sisymbrium loeselii",4,15.5,124.6,0.124
"BL","H_10x10",90,2,1996,"Taraxacum officinale",2,0.1,124.6,0.001
"BL","H_10x10",90,2,1996,"Tripleurospermum perforatum",3,2.5,124.6,0.02
"BL","H_10x10",90,2,1996,"Tussilago farfara",4,15.5,124.6,0.124
"BL","H_10x10",90,3,1997,"Cirsium arvense",4,15.5,78.7,0.197
"BL","H_10x10",90,3,1997,"Cirsium vulgare",3,2.5,78.7,0.032
"BL","H_10x10",90,3,1997,"Crepis biennis",5,37.5,78.7,0.476
"BL","H_10x10",90,3,1997,"Elytrigia arenosa",3,2.5,78.7,0.032
"BL","H_10x10",90,3,1997,"Epilobium ciliatum",2,0.1,78.7,0.001
"BL","H_10x10",90,3,1997,"Epilobium tetragonum",4,15.5,78.7,0.197
"BL","H_10x10",90,3,1997,"Picris hieracioides",3,2.5,78.7,0.032
"BL","H_10x10",90,3,1997,"Tripleurospermum perforatum",3,2.5,78.7,0.032
"BL","H_10x10",90,3,1997,"Tussilago farfara",2,0.1,78.7,0.001
"BL","H_10x10",90,4,1998,"Acer negundo",3,2.5,105.5,0.024
"BL","H_10x10",90,4,1998,"Cirsium arvense",4,15.5,105.5,0.147
"BL","H_10x10",90,4,1998,"Epilobium tetragonum",7,87.5,105.5,0.829
"BL","H_10x10",90,5,1999,"Cirsium arvense",4,15.5,105.7,0.147
"BL","H_10x10",90,5,1999,"Crepis biennis",2,0.1,105.7,0.001
"BL","H_10x10",90,5,1999,"Epilobium parviflorum",2,0.1,105.7,0.001
"BL","H_10x10",90,5,1999,"Epilobium tetragonum",7,87.5,105.7,0.828
"BL","H_10x10",90,5,1999,"Picris hieracioides",3,2.5,105.7,0.024
"BL","H_10x10",90,6,2000,"Acer negundo",2,0.1,82.6,0.001
"BL","H_10x10",90,6,2000,"Cirsium arvense",5,37.5,82.6,0.454
"BL","H_10x10",90,6,2000,"Epilobium parviflorum",3,2.5,82.6,0.03
"BL","H_10x10",90,6,2000,"Epilobium tetragonum",5,37.5,82.6,0.454
"BL","H_10x10",90,6,2000,"Galium aparine",3,2.5,82.6,0.03
"BL","H_10x10",90,6,2000,"Solidago canadensis",3,2.5,82.6,0.03
"BL","H_10x10",90,7,2001,"Artemisia vulgaris",3,2.5,67,0.037
"BL","H_10x10",90,7,2001,"Cirsium arvense",4,15.5,67,0.231
"BL","H_10x10",90,7,2001,"Epilobium parviflorum",4,15.5,67,0.231
"BL","H_10x10",90,7,2001,"Epilobium tetragonum",4,15.5,67,0.231
"BL","H_10x10",90,7,2001,"Picris hieracioides",3,2.5,67,0.037
"BL","H_10x10",90,7,2001,"Solidago canadensis",4,15.5,67,0.231
"BL","H_10x10",90,8,2002,"Acer negundo",3,2.5,105.6,0.024
"BL","H_10x10",90,8,2002,"Epilobium parviflorum",4,15.5,105.6,0.147
"BL","H_10x10",90,8,2002,"Poa trivialis",2,0.1,105.6,0.001
"BL","H_10x10",90,8,2002,"Solidago canadensis",7,87.5,105.6,0.829
"BL","H_10x10",90,9,2003,"Acer negundo",4,15.5,105.5,0.147
"BL","H_10x10",90,9,2003,"Epilobium ciliatum",3,2.5,105.5,0.024
"BL","H_10x10",90,9,2003,"Solidago canadensis",7,87.5,105.5,0.829
"BL","H_10x10",90,10,2004,"Acer negundo",4,15.5,105.7,0.147
"BL","H_10x10",90,10,2004,"Calamagrostis epigejos",2,0.1,105.7,0.001
"BL","H_10x10",90,10,2004,"Fraxinus excelsior",2,0.1,105.7,0.001
"BL","H_10x10",90,10,2004,"Poa trivialis",3,2.5,105.7,0.024
"BL","H_10x10",90,10,2004,"Solidago canadensis",7,87.5,105.7,0.828
"BL","H_10x10",90,11,2005,"Acer negundo",4,15.5,105.5,0.147
"BL","H_10x10",90,11,2005,"Calamagrostis epigejos",3,2.5,105.5,0.024
"BL","H_10x10",90,11,2005,"Solidago canadensis",7,87.5,105.5,0.829
"BL","H_10x10",90,12,2006,"Acer negundo",4,15.5,105.6,0.147
"BL","H_10x10",90,12,2006,"Calamagrostis epigejos",3,2.5,105.6,0.024
"BL","H_10x10",90,12,2006,"Fraxinus excelsior",2,0.1,105.6,0.001
"BL","H_10x10",90,12,2006,"Solidago canadensis",7,87.5,105.6,0.829
"BL","H_10x10",90,13,2007,"Acer negundo",5,37.5,140.6,0.267
"BL","H_10x10",90,13,2007,"Calamagrostis epigejos",4,15.5,140.6,0.11
"BL","H_10x10",90,13,2007,"Epilobium tetragonum",2,0.1,140.6,0.001
"BL","H_10x10",90,13,2007,"Solidago canadensis",7,87.5,140.6,0.622
"BL","H_10x10",90,14,2008,"Acer negundo",6,62.5,187.7,0.333
"BL","H_10x10",90,14,2008,"Arrhenatherum elatius",2,0.1,187.7,0.001
